,gene_id,gene_ontology
3751,PSPTO_RS14710,molecular_function
3752,PSPTO_RS14710,cellular_component
3753,PSPTO_RS14710,biological_process
3754,PSPTO_RS14720,molecular_function
3755,PSPTO_RS14720,biological_process
3756,PSPTO_RS14735,molecular_function
3757,PSPTO_RS14735,cellular_component
3758,PSPTO_RS14735,biological_process
3759,PSPTO_RS14740,molecular_function
3760,PSPTO_RS14740,biological_process
3761,PSPTO_RS14750,molecular_function
3762,PSPTO_RS14750,cellular_component
3763,PSPTO_RS14750,biological_process
3764,PSPTO_RS14775,biological_process
3765,PSPTO_RS14795,molecular_function
3766,PSPTO_RS14795,cellular_component
3767,PSPTO_RS14795,biological_process
3768,PSPTO_RS14800,molecular_function
3769,PSPTO_RS14800,cellular_component
3770,PSPTO_RS14800,biological_process
3772,PSPTO_RS14845,molecular_function
3773,PSPTO_RS14845,biological_process
3774,PSPTO_RS14850,molecular_function
3775,PSPTO_RS14850,cellular_component
3776,PSPTO_RS14850,biological_process
3780,PSPTO_RS14870,molecular_function
3781,PSPTO_RS14870,cellular_component
3782,PSPTO_RS14870,biological_process
3783,PSPTO_RS14885,ATPase-coupled transmembrane transporter activity
3784,PSPTO_RS14890,molecular_function
3785,PSPTO_RS14890,cellular_component
3786,PSPTO_RS14890,biological_process
3787,PSPTO_RS14895,molecular_function
3788,PSPTO_RS14895,biological_process
3789,PSPTO_RS14900,molecular_function
3790,PSPTO_RS14900,biological_process
3791,PSPTO_RS14905,molecular_function
3792,PSPTO_RS14905,cellular_component
3793,PSPTO_RS14905,biological_process
3797,PSPTO_RS14925,molecular_function
3802,PSPTO_RS14950,molecular_function
3803,PSPTO_RS14950,cellular_component
3804,PSPTO_RS14950,biological_process
3808,PSPTO_RS14960,molecular_function
3809,PSPTO_RS14960,biological_process
3810,PSPTO_RS14965,molecular_function
3811,PSPTO_RS14965,biological_process
3812,PSPTO_RS14980,molecular_function
3813,PSPTO_RS14980,cellular_component
3814,PSPTO_RS14980,biological_process
3815,PSPTO_RS14990,molecular_function
3816,PSPTO_RS14990,cellular_component
3817,PSPTO_RS14990,biological_process
3818,PSPTO_RS15015,vanillate monooxygenase activity
3819,PSPTO_RS15015,vanillin metabolic process
3820,PSPTO_RS15020,"oxidoreductase activity, acting on paired donors, with incorporation or reduction of molecular oxygen, NAD(P)H as one donor, and incorporation of one atom of oxygen"
3821,PSPTO_RS15020,vanillin metabolic process
3822,PSPTO_RS15035,molecular_function
3823,PSPTO_RS15035,cellular_component
3824,PSPTO_RS15035,biological_process
3825,PSPTO_RS15050,biological_process
3826,PSPTO_RS15080,molecular_function
3827,PSPTO_RS15080,biological_process
3828,PSPTO_RS15085,molecular_function
3829,PSPTO_RS15085,cellular_component
3830,PSPTO_RS15085,biological_process
3831,PSPTO_RS15090,molecular_function
3832,PSPTO_RS15090,biological_process
3833,PSPTO_RS15095,molecular_function
3834,PSPTO_RS15095,cellular_component
3835,PSPTO_RS15095,biological_process
3836,PSPTO_RS15110,DNA-binding transcription factor activity
3837,PSPTO_RS15110,"regulation of transcription, DNA-templated"
3841,PSPTO_RS15115,L-aspartate:2-oxoglutarate aminotransferase activity
3842,PSPTO_RS15115,aspartate biosynthetic process
3843,PSPTO_RS15135,molecular_function
3844,PSPTO_RS15135,cellular_component
3845,PSPTO_RS15135,biological_process
3846,PSPTO_RS15140,molecular_function
3847,PSPTO_RS15140,cellular_component
3848,PSPTO_RS15140,biological_process
3849,PSPTO_RS15145,molecular_function
3850,PSPTO_RS15145,cellular_component
3851,PSPTO_RS15145,biological_process
3852,PSPTO_RS15160,molecular_function
3853,PSPTO_RS15160,biological_process
3854,PSPTO_RS15165,molecular_function
3855,PSPTO_RS15165,cellular_component
3856,PSPTO_RS15165,biological_process
3857,PSPTO_RS15170,molecular_function
3858,PSPTO_RS15170,biological_process
3859,PSPTO_RS15180,molecular_function
3860,PSPTO_RS15185,molecular_function
3861,PSPTO_RS15185,cellular_component
3862,PSPTO_RS15185,biological_process
3866,PSPTO_RS15205,enoyl-CoA hydratase activity
3867,PSPTO_RS15205,vanillin metabolic process
3868,PSPTO_RS15230,oxidoreductase activity
3869,PSPTO_RS15275,"alcohol dehydrogenase activity, iron-dependent"
3870,PSPTO_RS15275,fermentation
3874,PSPTO_RS15290,molecular_function
3875,PSPTO_RS15290,biological_process
3876,PSPTO_RS15300,molecular_function
3877,PSPTO_RS15300,cellular_component
3878,PSPTO_RS15300,biological_process
3879,PSPTO_RS15310,molecular_function
3880,PSPTO_RS15310,cellular_component
3881,PSPTO_RS15310,biological_process
3882,PSPTO_RS15315,molecular_function
3883,PSPTO_RS15315,cellular_component
3884,PSPTO_RS15315,biological_process
3885,PSPTO_RS15320,DNA recombination
3886,PSPTO_RS15320,integrase activity
3887,PSPTO_RS15320,site-specific recombinase activity
3888,PSPTO_RS15320,DNA integration
3889,PSPTO_RS15325,molecular_function
3890,PSPTO_RS15325,cellular_component
3891,PSPTO_RS15325,biological_process
3892,PSPTO_RS15335,molecular_function
3893,PSPTO_RS15335,cellular_component
3894,PSPTO_RS15335,biological_process
3895,PSPTO_RS15365,ATPase-coupled molybdate transmembrane transporter activity
3896,PSPTO_RS15365,molybdate ion transport
3897,PSPTO_RS15370,ATPase-coupled molybdate transmembrane transporter activity
3898,PSPTO_RS15370,molybdate ion transport
3899,PSPTO_RS15385,molecular_function
3900,PSPTO_RS15385,cellular_component
3901,PSPTO_RS15385,biological_process
3902,PSPTO_RS15395,molecular_function
3903,PSPTO_RS15395,biological_process
3904,PSPTO_RS15420,molecular_function
3905,PSPTO_RS15420,cellular_component
3906,PSPTO_RS15420,biological_process
3907,PSPTO_RS15440,xenobiotic metabolic process
3908,PSPTO_RS15440,"oxidoreductase activity, acting on the CH-NH group of donors, NAD or NADP as acceptor"
3909,PSPTO_RS15480,molecular_function
3910,PSPTO_RS15480,cellular_component
3911,PSPTO_RS15480,biological_process
3912,PSPTO_RS09850,4-aminobutyrate transaminase activity
3913,PSPTO_RS09850,gamma-aminobutyric acid catabolic process
3917,PSPTO_RS15610,molecular_function
3918,PSPTO_RS15610,cellular_component
3919,PSPTO_RS15610,biological_process
3920,PSPTO_RS15620,molecular_function
3921,PSPTO_RS15620,cellular_component
3922,PSPTO_RS15620,biological_process
3923,PSPTO_RS15630,molecular_function
3924,PSPTO_RS15630,cellular_component
3925,PSPTO_RS15630,biological_process
3926,PSPTO_RS15665,molecular_function
3927,PSPTO_RS15665,cellular_component
3928,PSPTO_RS15665,biological_process
3929,PSPTO_RS15685,peptide transport
3930,PSPTO_RS15685,ATPase-coupled transmembrane transporter activity
3931,PSPTO_RS15685,peptide transmembrane transporter activity
3932,PSPTO_RS15695,oligopeptide transport
3933,PSPTO_RS15715,molecular_function
3934,PSPTO_RS15715,cellular_component
3935,PSPTO_RS15715,biological_process
3936,PSPTO_RS15725,molecular_function
3941,PSPTO_RS15775,molecular_function
3942,PSPTO_RS15775,cellular_component
3943,PSPTO_RS15775,biological_process
3944,PSPTO_RS15790,"oxidoreductase activity, acting on single donors with incorporation of molecular oxygen, incorporation of two atoms of oxygen"
3945,PSPTO_RS15790,ketone catabolic process
3946,PSPTO_RS15800,molecular_function
3950,PSPTO_RS15815,molecular_function
3951,PSPTO_RS15815,biological_process
3952,PSPTO_RS15845,4-hydroxy-tetrahydrodipicolinate synthase activity
3953,PSPTO_RS15845,lysine biosynthetic process via diaminopimelate
3954,PSPTO_RS15850,aldehyde dehydrogenase (NAD+) activity
3955,PSPTO_RS15850,fermentation
3956,PSPTO_RS15855,molecular_function
3957,PSPTO_RS15855,cellular_component
3958,PSPTO_RS15855,biological_process
3959,PSPTO_RS15865,molecular_function
3960,PSPTO_RS15865,cellular_component
3961,PSPTO_RS15865,biological_process
3962,PSPTO_RS15920,molecular_function
3963,PSPTO_RS15920,cellular_component
3964,PSPTO_RS15920,biological_process
3965,PSPTO_RS15925,molecular_function
3966,PSPTO_RS15925,cellular_component
3967,PSPTO_RS15925,biological_process
3968,PSPTO_RS15970,nickel cation transmembrane transporter activity
3969,PSPTO_RS15970,nickel cation transport
3970,PSPTO_RS15970,ATPase-coupled transmembrane transporter activity
3971,PSPTO_RS15975,nickel cation transmembrane transporter activity
3972,PSPTO_RS15975,nickel cation transport
3973,PSPTO_RS15975,ATPase-coupled transmembrane transporter activity
3974,PSPTO_RS15985,nickel cation transmembrane transporter activity
3975,PSPTO_RS15985,nickel cation transport
3976,PSPTO_RS15990,molecular_function
3977,PSPTO_RS15990,cellular_component
3978,PSPTO_RS15990,biological_process
3979,PSPTO_RS16000,molecular_function
3980,PSPTO_RS16000,biological_process
3981,PSPTO_RS16020,molecular_function
3982,PSPTO_RS16035,drug transmembrane transport
3983,PSPTO_RS16035,response to drug
3984,PSPTO_RS16035,xenobiotic transmembrane transporter activity
3985,PSPTO_RS16040,drug transmembrane transport
3986,PSPTO_RS16040,response to drug
3987,PSPTO_RS16040,xenobiotic transmembrane transporter activity
3991,PSPTO_RS16060,molecular_function
3992,PSPTO_RS16060,cellular_component
3993,PSPTO_RS16060,biological_process
3994,PSPTO_RS16070,alkyl hydroperoxide reductase activity
3995,PSPTO_RS16075,alkyl hydroperoxide reductase activity
3996,PSPTO_RS16105,molecular_function
3997,PSPTO_RS16105,biological_process
3998,PSPTO_RS16115,molecular_function
3999,PSPTO_RS16125,molecular_function
4000,PSPTO_RS16125,DNA repair
4001,PSPTO_RS29915,molecular_function
4002,PSPTO_RS29915,cellular_component
4003,PSPTO_RS29915,biological_process
4004,PSPTO_RS16175,molecular_function
4005,PSPTO_RS16175,cellular_component
4006,PSPTO_RS16175,biological_process
4007,PSPTO_RS16185,molecular_function
4008,PSPTO_RS16185,cellular_component
4009,PSPTO_RS16185,biological_process
4010,PSPTO_RS16190,molecular_function
4011,PSPTO_RS16205,molecular_function
4012,PSPTO_RS16205,cellular_component
4013,PSPTO_RS16205,biological_process
4014,PSPTO_RS16210,[acyl-carrier-protein] phosphodiesterase activity
4015,PSPTO_RS16220,"hydrolase activity, acting on ester bonds"
4016,PSPTO_RS16220,catechol-containing compound catabolic process
4017,PSPTO_RS16225,molecular_function
4018,PSPTO_RS16225,cellular_component
4019,PSPTO_RS16225,biological_process
4020,PSPTO_RS16230,molecular_function
4021,PSPTO_RS16230,cellular_component
4022,PSPTO_RS16230,biological_process
4023,PSPTO_RS16255,molecular_function
4024,PSPTO_RS16255,cellular_component
4025,PSPTO_RS16255,biological_process
4026,PSPTO_RS16265,molecular_function
4027,PSPTO_RS16265,cellular_component
4028,PSPTO_RS16265,biological_process
4029,PSPTO_RS16285,molecular_function
4030,PSPTO_RS16285,cellular_component
4031,PSPTO_RS16285,biological_process
4032,PSPTO_RS16290,molecular_function
4033,PSPTO_RS16290,biological_process
4034,PSPTO_RS16315,molecular_function
4035,PSPTO_RS16315,cellular_component
4036,PSPTO_RS16315,biological_process
4037,PSPTO_RS16340,molecular_function
4038,PSPTO_RS16340,cellular_component
4039,PSPTO_RS16340,biological_process
4040,PSPTO_RS16355,molecular_function
4041,PSPTO_RS16355,biological_process
4042,PSPTO_RS16360,molecular_function
4043,PSPTO_RS16365,molecular_function
4044,PSPTO_RS16365,cellular_component
4045,PSPTO_RS16365,biological_process
4046,PSPTO_RS19370,"UDP-2,3-diacylglucosamine hydrolase activity"
4047,PSPTO_RS19370,lipid A biosynthetic process
4048,PSPTO_RS18700,molecular_function
4049,PSPTO_RS18700,biological_process
4050,PSPTO_RS19400,molecular_function
4051,PSPTO_RS19400,cellular_component
4052,PSPTO_RS19400,biological_process
4053,PSPTO_RS19415,molecular_function
4054,PSPTO_RS19415,cellular_component
4055,PSPTO_RS19415,biological_process
4059,PSPTO_RS19425,molecular_function
4060,PSPTO_RS19425,cellular_component
4061,PSPTO_RS19425,biological_process
4062,PSPTO_RS19455,molecular_function
4063,PSPTO_RS19455,cellular_component
4064,PSPTO_RS19455,biological_process
4065,PSPTO_RS19475,molecular_function
4066,PSPTO_RS19475,cellular_component
4067,PSPTO_RS19475,biological_process
4068,PSPTO_RS19480,molecular_function
4069,PSPTO_RS19480,cellular_component
4070,PSPTO_RS19480,biological_process
4071,PSPTO_RS19485,molecular_function
4072,PSPTO_RS19485,biological_process
4073,PSPTO_RS19490,molecular_function
4074,PSPTO_RS19490,biological_process
4075,PSPTO_RS19495,molecular_function
4076,PSPTO_RS19495,cellular_component
4077,PSPTO_RS19495,biological_process
4078,PSPTO_RS19505,exonuclease activity
4079,PSPTO_RS19505,DNA replication
4080,PSPTO_RS19505,DNA recombination
4084,PSPTO_RS19520,molecular_function
4085,PSPTO_RS19520,cellular_component
4086,PSPTO_RS19520,biological_process
4087,PSPTO_RS19560,molecular_function
4088,PSPTO_RS19560,cellular_component
4089,PSPTO_RS19560,biological_process
4090,PSPTO_RS19610,molecular_function
4091,PSPTO_RS19610,biological_process
4092,PSPTO_RS19625,molecular_function
4093,PSPTO_RS19625,cellular_component
4094,PSPTO_RS19625,biological_process
4098,PSPTO_RS19660,molecular_function
4099,PSPTO_RS19660,biological_process
4100,PSPTO_RS19720,molecular_function
4101,PSPTO_RS19720,biological_process
4102,PSPTO_RS19745,oxidoreductase activity
4103,PSPTO_RS19790,molecular_function
4104,PSPTO_RS19790,cellular_component
4105,PSPTO_RS19790,biological_process
4106,PSPTO_RS19795,aspartate-semialdehyde dehydrogenase activity
4107,PSPTO_RS19795,methionine biosynthetic process
4108,PSPTO_RS19795,threonine biosynthetic process
4109,PSPTO_RS19795,lysine biosynthetic process via diaminopimelate
4110,PSPTO_RS19795,isoleucine biosynthetic process
4111,PSPTO_RS19800,molecular_function
4112,PSPTO_RS19800,cellular_component
4113,PSPTO_RS19800,biological_process
4114,PSPTO_RS19815,molecular_function
4115,PSPTO_RS19815,biological_process
4116,PSPTO_RS19955,molecular_function
4117,PSPTO_RS19955,cellular_component
4118,PSPTO_RS19955,biological_process
4119,PSPTO_RS19960,molecular_function
4120,PSPTO_RS19960,cellular_component
4121,PSPTO_RS19960,biological_process
4122,PSPTO_RS20025,molecular_function
4123,PSPTO_RS20025,cellular_component
4124,PSPTO_RS20025,biological_process
4125,PSPTO_RS20040,molecular_function
4126,PSPTO_RS20040,cellular_component
4127,PSPTO_RS20040,biological_process
4128,PSPTO_RS20045,molecular_function
4129,PSPTO_RS20125,proteolysis
4130,PSPTO_RS20125,peptidase activity
4131,PSPTO_RS20135,molecular_function
4132,PSPTO_RS20135,cellular_component
4133,PSPTO_RS20135,biological_process
4134,PSPTO_RS20140,molecular_function
4135,PSPTO_RS20140,cellular_component
4136,PSPTO_RS20140,biological_process
4137,PSPTO_RS20145,molecular_function
4138,PSPTO_RS20160,molecular_function
4139,PSPTO_RS20160,cellular_component
4140,PSPTO_RS20160,biological_process
4144,PSPTO_RS20865,molecular_function
4145,PSPTO_RS20865,cellular_component
4146,PSPTO_RS20865,biological_process
4147,PSPTO_RS20870,molecular_function
4148,PSPTO_RS20870,cellular_component
4149,PSPTO_RS20870,biological_process
4150,PSPTO_RS03155,molecular_function
4151,PSPTO_RS03155,cellular_component
4152,PSPTO_RS03155,biological_process
4153,PSPTO_RS03160,molecular_function
4154,PSPTO_RS03160,cellular_component
4155,PSPTO_RS03160,biological_process
4159,PSPTO_RS20895,molecular_function
4160,PSPTO_RS20895,cellular_component
4161,PSPTO_RS20895,biological_process
4162,PSPTO_RS20900,molecular_function
4163,PSPTO_RS20900,cellular_component
4164,PSPTO_RS20900,biological_process
4168,PSPTO_RS20910,regulation of DNA repair
4169,PSPTO_RS20910,enzyme regulator activity
4170,PSPTO_RS20925,molecular_function
4171,PSPTO_RS20925,cellular_component
4172,PSPTO_RS20925,biological_process
4173,PSPTO_RS20930,molecular_function
4174,PSPTO_RS20930,cellular_component
4175,PSPTO_RS20930,biological_process
4176,PSPTO_RS20960,molecular_function
4177,PSPTO_RS20960,cellular_component
4178,PSPTO_RS20960,biological_process
4179,PSPTO_RS20965,molecular_function
4180,PSPTO_RS20965,cellular_component
4181,PSPTO_RS20965,biological_process
4182,PSPTO_RS20225,molecular_function
4183,PSPTO_RS20225,cellular_component
4184,PSPTO_RS20225,biological_process
4185,PSPTO_RS20990,molecular_function
4186,PSPTO_RS20990,cellular_component
4187,PSPTO_RS20990,biological_process
4188,PSPTO_RS21005,molecular_function
4189,PSPTO_RS21005,cellular_component
4190,PSPTO_RS21005,biological_process
4194,PSPTO_RS21020,molecular_function
4195,PSPTO_RS21020,cellular_component
4196,PSPTO_RS21020,biological_process
4197,PSPTO_RS21025,molecular_function
4198,PSPTO_RS21025,cellular_component
4199,PSPTO_RS21025,biological_process
4200,PSPTO_RS20290,molecular_function
4201,PSPTO_RS20290,cellular_component
4202,PSPTO_RS20290,biological_process
4203,PSPTO_RS20295,molecular_function
4204,PSPTO_RS20295,cellular_component
4205,PSPTO_RS20295,biological_process
4206,PSPTO_RS20310,molecular_function
4207,PSPTO_RS20310,cellular_component
4208,PSPTO_RS20310,biological_process
4212,PSPTO_RS21095,molecular_function
4213,PSPTO_RS21095,cellular_component
4214,PSPTO_RS21095,biological_process
4215,PSPTO_RS20395,molecular_function
4216,PSPTO_RS20395,cellular_component
4217,PSPTO_RS20395,biological_process
4218,PSPTO_RS20415,molecular_function
4219,PSPTO_RS20415,cellular_component
4220,PSPTO_RS20415,biological_process
4226,PSPTO_RS21160,molecular_function
4227,PSPTO_RS21160,biological_process
4228,PSPTO_RS21165,calcium ion binding
4229,PSPTO_RS21165,racemase and epimerase activity
4233,PSPTO_RS03475,molecular_function
4234,PSPTO_RS03475,cellular_component
4235,PSPTO_RS03475,biological_process
4236,PSPTO_RS21180,molecular_function
4237,PSPTO_RS21180,cellular_component
4238,PSPTO_RS21180,biological_process
4239,PSPTO_RS20495,molecular_function
4240,PSPTO_RS20495,cellular_component
4241,PSPTO_RS20495,biological_process
4242,PSPTO_RS21205,molecular_function
4243,PSPTO_RS21205,cellular_component
4244,PSPTO_RS21205,biological_process
4245,PSPTO_RS21210,molecular_function
4246,PSPTO_RS21210,biological_process
4247,PSPTO_RS21215,3-oxoacyl-[acyl-carrier-protein] synthase activity
4248,PSPTO_RS21215,fatty acid biosynthetic process
4249,PSPTO_RS20525,polygalacturonase activity
4256,PSPTO_RS21245,molecular_function
4257,PSPTO_RS21245,biological_process
4258,PSPTO_RS20545,molecular_function
4262,PSPTO_RS21255,molecular_function
4263,PSPTO_RS21255,cellular_component
4264,PSPTO_RS21255,biological_process
